id,speaker_id,utterance_order,transcript_id,corpus_id,gloss,num_tokens,stem,part_of_speech,speaker_code,speaker_name,speaker_role,target_child_id,target_child_age,target_child_name,target_child_sex,type,media_end,media_start,media_unit,collection_id,collection_name,num_morphemes,language
3479354,5256,59,8685,79,have a snack before we eat the cookie okay,9,have a snack before we eat the cookie okay,v det:art n conj pro:sub v det:art n adj,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,9,eng
3479437,5256,62,8685,79,okay sit on the chair and I'll show you,9,okay sit on the chair and I show you,co v prep det:art n coord pro:sub v pro:per,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,10,eng
3479500,5256,64,8685,79,would you like juice,4,will you like juice,mod pro:per conj n,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,5,eng
3479536,5256,66,8685,79,do you want some juice,5,do you want some juice,mod pro:per v qn n,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,5,eng
3479595,5256,69,8685,79,mhm that's your cookie,4,yes that your cookie,co pro:dem det:poss n,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,5,eng
3479667,5256,73,8685,79,I'm getting the little bit of juice,7,I get the little bit of juice,pro:sub part det:art adj n prep n,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,9,eng
3479708,5256,75,8685,79,that's apple juice,3,that apple juice,pro:dem n n,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,4,eng
3479735,5256,77,8685,79,Riana's in the other room with Minney,7,Riana in the other room with Minney,n:prop prep det:art qn n prep n:prop,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,8,eng
3479790,5256,79,8685,79,mhm,1,yes,co,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3479855,5256,83,8685,79,it's another cookie,3,it another cookie,pro:per qn n,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,4,eng
3479884,5256,85,8685,79,hm,1,hm,co,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,1,eng
3479907,5256,87,8685,79,what was that,3,what be that,pro:int cop pro:dem,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,5,eng
3479937,5256,89,8685,79,toy,1,toy,n,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,1,eng
3479955,5256,91,8685,79,the toy got put away,5,the toy get put away,det:art n v v adv,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,7,eng
3479981,5256,92,8685,79,is that okay,3,be that okay,cop pro:dem adj,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,4,eng
3480028,5256,95,8685,79,there's two over there yes,5,there two over there yes,pro:exist det:num adv adv co,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,6,eng
3480051,5256,96,8685,79,is that good,3,be that good,cop pro:dem adj,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,4,eng
3480085,5256,98,8685,79,where,1,where,adv:int,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,1,eng
3480131,5256,100,8685,79,that's so I can hear,5,that so I can hear,pro:dem conj pro:sub mod v,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,6,eng
3480171,5256,102,8685,79,you have_to finish yours in the cup first,8,you have_to finish yours in the cup first,pro:per mod:aux v pro:poss prep det:art n adv,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,8,eng
3480218,5256,104,8685,79,it's okay,2,it okay,pro:per adj,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,3,eng
3480253,5256,106,8685,79,are you done,3,be you do,cop pro:per part,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,5,eng
3480303,5256,109,8685,79,hm,1,hm,co,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,1,eng
3480334,5256,111,8685,79,you're tired,2,you tire,pro:per part,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,4,eng
3480377,5256,113,8685,79,would you like more,4,will you like more,mod pro:per v pro:indef,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,5,eng
3480419,5256,115,8685,79,do you want ta do it or do you want me to do it,14,do you want to do it or do you want me to do it,mod pro:per v inf v pro:per coord v pro:per v pro:obj inf v pro:per,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,14,eng
3480494,5256,117,8685,79,okay you may do it,5,okay you may do it,co pro:per mod v pro:per,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,5,eng
3480519,5256,118,8685,79,whoops,1,whoops,co,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3480531,5256,119,8685,79,okay,1,okay,co,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3480552,5256,121,8685,79,yes I'll wipe you,4,yes I wipe you,co pro:sub v pro:per,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,5,eng
3480599,5256,123,8685,79,you're wet,2,you wet,pro:per part,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,4,eng
3480629,5256,125,8685,79,could you drink your juice,5,could you drink your juice,mod pro:per v det:poss n,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,5,eng
3480669,5256,127,8685,79,do you want this cookie,5,do you want this cookie,mod pro:per v pro:dem n,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,5,eng
3480716,5256,129,8685,79,do you like it,4,do you like it,mod pro:per v pro:per,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,4,eng
3480790,5256,131,8685,79,what do you say,4,what do you say,pro:int mod pro:per v,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,4,eng
3480852,5256,135,8685,79,mhm,1,yes,co,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3480915,5256,138,8685,79,I'm putting it away,4,I put it away,pro:sub part pro:per adv,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,6,eng
3480972,5256,141,8685,79,it spilled,2,it spill,pro:per v,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,3,eng
3481015,5256,144,8685,79,what's what,2,what what,pro:int pro:int,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,3,eng
3481063,5256,146,8685,79,that's a microphone,3,that a microphone,pro:dem det:art n,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,4,eng
3481103,5256,148,8685,79,mhm,1,yes,co,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3481152,5256,150,8685,79,be careful you'll spill your juice,6,be careful you spill your juice,aux co pro:per v det:poss n,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,7,eng
3481197,5256,152,8685,79,what,1,what,pro:int,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,1,eng
3481205,5256,153,8685,79,where,1,where,adv:int,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,1,eng
3481220,5256,154,8685,79,did you bite your tongue,5,do you bite your tongue,v pro:per v det:poss n,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,6,eng
3481292,5256,158,8685,79,wipe it on your napkin,5,wipe it on your napkin,v pro:per prep det:poss n,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,5,eng
3480457,5256,1,8686,79,here's a cookie for you,5,here a cookie for you,pro:exist det:art n prep pro:per,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,6,eng
3480495,5256,2,8686,79,you get to have it in a few minutes,9,you get to have it in a few minute,pro:per v inf v pro:per prep det:art qn n,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,10,eng
3480537,5256,3,8686,79,here let's set it there while I do this,9,here let set it there while I do this,adv v v pro:per adv conj pro:sub v pro:dem,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,11,eng
3480583,5256,4,8686,79,and then we'll,3,and then we,coord adv:tem pro:sub,MOT,NA,Mother,5255,913.125,NA,NA,trail off,NA,NA,NA,3,Eng-NA,4,eng
3480615,5256,6,8686,79,when I'm,2,when I,conj pro:sub,MOT,NA,Mother,5255,913.125,NA,NA,trail off,NA,NA,NA,3,Eng-NA,3,eng
3480646,5256,8,8686,79,when I'm done you can have it,7,when I do you can have it,conj pro:sub part pro:per mod v pro:per,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,9,eng
3480687,5256,9,8686,79,here you put those blocks together,6,here you put those block together,adv pro:per v pro:dem n adv,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,8,eng
3480766,5256,12,8686,79,no those aren't mine,4,no those be mine,qn pro:dem aux pro:poss,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,6,eng
3480776,5256,13,8686,79,and they're not yours,4,and they not yours,coord pro:sub neg pro:poss,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,5,eng
3480787,5256,14,8686,79,they're not for you,4,they not for you,pro:sub neg prep pro:per,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,5,eng
3480887,5256,18,8686,79,well you can put them here on the table,9,well you can put them here on the table,co pro:per mod v pro:obj adv prep det:art n,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,10,eng
3481375,5256,41,8686,79,hunm,1,hunm,co,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3481544,5256,50,8686,79,what toys,2,what toy,pro:int n,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,3,eng
3481565,5256,51,8686,79,hm,1,hm,co,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,1,eng
3481592,5256,53,8686,79,did you like that horse and the man and the barn,11,do you like that horse and the man and the barn,mod pro:per co pro:dem n coord det:art n coord det:art n,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,12,eng
3481650,5256,55,8686,79,hm,1,hm,co,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,1,eng
3481712,5256,59,8686,79,you remember the horsies we saw this morning,8,you remember the horse we see this morning,pro:per v det:art n pro:sub v pro:dem n,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,11,eng
3481771,5256,61,8686,79,driving down,2,drive down,part adv,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,3,eng
3481792,5256,62,8686,79,in the car,3,in the car,prep det:art n,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,3,eng
3481824,5256,64,8686,79,remember and then you went,5,remember and then you go,v coord adv:tem pro:per v,MOT,NA,Mother,5255,913.125,NA,NA,quotation next line,NA,NA,NA,3,Eng-NA,6,eng
3481846,5256,65,8686,79,there's horsies,2,there horse,pro:exist n,MOT,NA,Mother,5255,913.125,NA,NA,imperative_emphatic,NA,NA,NA,3,Eng-NA,5,eng
3481864,5256,66,8686,79,there's horsies,2,there horse,pro:exist n,MOT,NA,Mother,5255,913.125,NA,NA,imperative_emphatic,NA,NA,NA,3,Eng-NA,5,eng
3481890,5256,68,8686,79,you don't remember that,4,you do remember that,pro:per mod v pro:dem,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,5,eng
3482030,5256,78,8686,79,okay,1,okay,co,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3482065,5256,80,8686,79,there's your cookie,3,there your cookie,pro:exist det:poss n,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,4,eng
3482207,5256,89,8686,79,oh look at this,4,oh look at this,co v prep pro:dem,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,4,eng
3482305,5256,93,8686,79,okay why don't you put your cookies down on the table,11,okay why do you put your cookie down on the table,co adv:int mod pro:per v det:poss n adv prep det:art n,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,14,eng
3482355,5256,94,8686,79,I want you to use both hands to drink your juice,11,I want you to use both hand to drink your juice,pro:sub v pro:per inf v qn n inf v det:poss n,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,12,eng
3482442,5256,97,8686,79,a bit better now,4,a bit good now,det:art n adj adv,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,5,eng
3482486,5256,99,8686,79,okay no more,3,okay no more,co qn pro:indef,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,3,eng
3482597,5256,104,8686,79,here,1,here,adv,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3482614,5256,105,8686,79,okay why don't you sit down,6,okay why do you sit down,co adv:int mod pro:per v adv,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,7,eng
3482646,5256,106,8686,79,would you like to come over and sit in my lap,11,will you like to come over and sit in my lap,mod pro:per v inf v adv coord v prep det:poss n,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,12,eng
3482712,5256,107,8686,79,you gonna sit in the chair there,7,you gonna sit in the chair there,pro:per mod:aux v prep det:art n adv,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,7,eng
3482754,5256,109,8686,79,okay that's a good idea,5,okay that a good idea,co pro:dem det:art adj n,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,6,eng
3482875,5256,112,8686,79,okay,1,okay,co,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3482922,5256,116,8686,79,sit down while you eat please,6,sit down while you eat please,v adv conj pro:per v co,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,6,eng
3482991,5256,118,8686,79,you gonna stand right there,5,you gonna stand right there,pro:per mod:aux v adv adv,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,5,eng
3483081,5256,122,8686,79,shall I stand right here by you,7,shall I stand right here by you,mod pro:sub v adv adv prep pro:per,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,7,eng
3483133,5256,124,8686,79,oh,1,oh,co,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3483157,5256,125,8686,79,shall I sit down right here by you,8,shall I sit down right here by you,mod pro:sub v adv adv adv prep pro:per,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,8,eng
3483212,5256,127,8686,79,huh,1,huh,co,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,1,eng
3483215,5256,128,8686,79,okay,1,okay,co,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3483252,5256,133,8686,79,oh thank_you very much,4,oh thank_you very much,co n adv qn,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,4,eng
3483297,5256,135,8686,79,oh I think I'll save it for you,8,oh I think I save it for you,co pro:sub v pro:sub v pro:per prep pro:per,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,9,eng
3483344,5256,136,8686,79,how will that be,4,how will that be,adv:int mod det:dem cop,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,4,eng
3483369,5256,137,8686,79,you might want it later,5,you might want it later,pro:per mod v pro:per adv,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,5,eng
3483442,5256,141,8686,79,are they good cookies,4,be they good cookie,cop pro:sub adj n,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,6,eng
3483478,5256,143,8686,79,good,1,good,adj,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3483536,5256,146,8686,79,are you thirsty now,4,be you thirst now,cop pro:per adj adv,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,7,eng
3483561,5256,148,8686,79,okay,1,okay,co,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3483622,5256,151,8686,79,well do you want some more juice,7,well do you want some more juice,co v pro:per v qn qn n,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,7,eng
3483682,5256,154,8686,79,here,1,here,adv,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3483728,5256,157,8686,79,here's some apple juice,4,here some apple juice,pro:exist qn n n,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,5,eng
3483771,5256,159,8686,79,want some more,3,want some more,v qn pro:indef,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,3,eng
3483869,5256,164,8686,79,okay,1,okay,co,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3483990,5256,171,8686,79,the toys I think went gone,6,the toy I think go go,det:art n pro:sub v v part,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,9,eng
3484020,5256,172,8686,79,they're byebye,2,they byebye,pro:sub co,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,3,eng
3484046,5256,174,8686,79,they went goodbye toys,4,they go goodbye toy,pro:sub v co v,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,6,eng
3484085,5256,176,8686,79,goodbye,1,goodbye,co,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3484137,5256,180,8686,79,hurry up and eat your cookie so we can go find some toys,13,hurry up and eat your cookie so we can go find some toy,v adv coord v det:poss n conj pro:sub mod v v qn n,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,14,eng
3484212,5256,182,8686,79,are you done with your cookie,6,be you do with your cookie,cop pro:per part prep det:poss n,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,8,eng
3484249,5256,183,8686,79,hm,1,hm,co,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,1,eng
3484292,5256,186,8686,79,okay,1,okay,co,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3484315,5256,188,8686,79,do you want ta finish your juice in your cup,10,do you want to finish your juice in your cup,mod pro:per v inf v det:poss n prep det:poss n,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,10,eng
3484407,5256,191,8686,79,that one's your cup,4,that one your cup,pro:dem pro:indef det:poss n,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,5,eng
3484431,5256,192,8686,79,this one's my cup,4,this one my cup,pro:dem pro:indef det:poss n,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,5,eng
3484475,5256,194,8686,79,okay,1,okay,co,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,1,eng
3482067,5256,1,8687,79,you see that,3,you see that,pro:per v pro:dem,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,3,eng
3482093,5256,2,8687,79,it's a cookie for you,5,it a cookie for you,pro:per det:art n prep pro:per,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,6,eng
3482135,5256,4,8687,79,and you can have it later,6,and you can have it later,coord pro:per mod v pro:per adv,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,6,eng
3482173,5256,5,8687,79,you can't have it right now alright,7,you can have it right now alright,pro:per mod v pro:per adv adv adj,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,8,eng
3482204,5256,6,8687,79,we can put it right here,6,we can put it right here,pro:sub mod v pro:per adv adv,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,7,eng
3482236,5256,7,8687,79,okay,1,okay,co,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,1,eng
3482274,5256,9,8687,79,why don't you play with those blocks,7,why do you play with those block,adv:int mod pro:per v prep pro:dem n,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,9,eng
3482466,5256,18,8687,79,what,1,what,pro:int,MOT,NA,Mother,5255,913.125,NA,NA,question,NA,NA,NA,3,Eng-NA,1,eng
3482502,5256,20,8687,79,okay,1,okay,co,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,1,eng
3482533,5256,22,8687,79,yeah but you can't have it right now,8,yeah but you can have it right now,co conj pro:per mod v pro:per adv adv,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,9,eng
3482588,5256,24,8687,79,you just wait,3,you just wait,pro:per adv v,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,3,eng
3482665,5256,28,8687,79,it's a clip+board,3,it a,pro:per det:art,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,3,eng
3482693,5256,30,8687,79,it's a clip+board,3,it a,pro:per det:art,MOT,NA,Mother,5255,913.125,NA,NA,declarative,NA,NA,NA,3,Eng-NA,3,eng
3482760,5256,33,8687,79,yeah why don't you,4,yeah why do you,co adv:int mod pro:per,MOT,NA,Mother,5255,913.125,NA,NA,trail off,NA,NA,NA,3,Eng-NA,5,eng
